dia,mes,anio,Tmax,Tmin
29,2,2008,27.6,21.2
1,3,2008,26.1,20
2,3,2008,25.7,20.2
3,3,2008,21.9,18.8
4,3,2008,25.9,19.5
5,3,2008,24.9,18.2
6,3,2008,23.9,17.4
7,3,2008,24,17.2
8,3,2008,29.6,16.5
9,3,2008,25.6,14.8
10,3,2008,22.6,12.9
11,3,2008,22.3,9.2
12,3,2008,24.1,10.9
13,3,2008,26.5,11.1
14,3,2008,26,16.1
15,3,2008,27,17.3
16,3,2008,29,20
17,3,2008,29.5,20.1
18,3,2008,28.6,17.5
19,3,2008,29.8,23
20,3,2008,27.5,16
21,3,2008,30.4,14
22,3,2008,21.7,13.4
23,3,2008,23.3,9.9
24,3,2008,26.2,12.4
25,3,2008,28.6,15.8
26,3,2008,28.6,17.5
27,3,2008,24.4,16.2
28,3,2008,24.3,15.5
29,3,2008,24.2,13.2
30,3,2008,24.6,16.5
31,3,2008,24.6,16.7
1,4,2008,24.6,13.8
2,4,2008,21,14
3,4,2008,23.8,8.4
4,4,2008,26.6,13.3
5,4,2008,28.3,13.2
6,4,2008,28.3,18.4
7,4,2008,26.4,11.9
8,4,2008,26.4,10.7
9,4,2008,28.2,13.5
10,4,2008,27.6,14.9
11,4,2008,23.1,12.6
12,4,2008,14.5,7.1
13,4,2008,15.4,3
14,4,2008,14.6,1.6
15,4,2008,17.9,1.5
16,4,2008,23.5,9.5
17,4,2008,26.3,11.1
18,4,2008,27,11.9
19,4,2008,27.5,13.1
20,4,2008,29.2,13.8
21,4,2008,26.9,18.5
22,4,2008,26.7,13.3
23,4,2008,27.2,17.3
24,4,2008,28.4,12.8
25,4,2008,22.5,8.3
26,4,2008,21.6,10.5
27,4,2008,23.1,10
28,4,2008,18,11.2
29,4,2008,14.2,2
30,4,2008,16.8,1.4
1,5,2008,17.9,2.8
2,5,2008,19.1,3.4
3,5,2008,20.6,5.5
4,5,2008,19.6,5.6
5,5,2008,20.2,4
6,5,2008,22.9,8.5
7,5,2008,18.3,8
8,5,2008,18.4,2.4
9,5,2008,20.4,5
10,5,2008,20.2,3.6
11,5,2008,20.6,1.9
12,5,2008,21.3,5.6
13,5,2008,22,6.5
14,5,2008,23.6,8.4
15,5,2008,26.9,13.5
16,5,2008,20.5,12.1
17,5,2008,25.3,14.9
18,5,2008,26.5,18.8
19,5,2008,29.6,17
20,5,2008,24.4,15
21,5,2008,22,14.8
22,5,2008,20.1,12.3
23,5,2008,21.3,15.2
24,5,2008,16.8,9.4
25,5,2008,13.5,9.9
26,5,2008,16.6,8.4
27,5,2008,17.5,11.6
28,5,2008,12.4,3
29,5,2008,9.5,-1.2
30,5,2008,10.6,-2.5
31,5,2008,12.3,-3.5
1,6,2008,13.4,-3
2,6,2008,14,2.2
3,6,2008,16,2
4,6,2008,16.8,10.9
5,6,2008,20.2,11.5
6,6,2008,18.4,8.4
7,6,2008,18.6,1.5
8,6,2008,18.9,3
9,6,2008,11.8,5.5
10,6,2008,14.7,-0.2
11,6,2008,18.6,7
12,6,2008,16.3,0.3
13,6,2008,21.2,3.5
14,6,2008,15.2,5.7
15,6,2008,12.2,4.4
16,6,2008,15.7,1.3
17,6,2008,18.3,6.5
18,6,2008,15.2,-0.5
19,6,2008,11.8,6.5
20,6,2008,9.8,6.6
21,6,2008,13.3,6.5
22,6,2008,9.5,2.3
23,6,2008,13.5,-0.4
24,6,2008,12.1,2.2
25,6,2008,16.7,7.5
26,6,2008,14.6,7.3
27,6,2008,16.1,6.2
28,6,2008,19,6.6
29,6,2008,16.4,5.9
30,6,2008,18,10.4
1,7,2008,15.5,8.7
2,7,2008,13.6,5.8
3,7,2008,13,4.2
4,7,2008,14.5,10.6
5,7,2008,24.8,12.6
6,7,2008,18.4,14.6
7,7,2008,15.8,10.5
8,7,2008,19.7,6
9,7,2008,17.7,3.4
10,7,2008,16.7,9.1
11,7,2008,20.1,10.7
12,7,2008,23.9,16
13,7,2008,20.7,10.2
14,7,2008,21.6,7.2
15,7,2008,28.7,15
16,7,2008,27.5,17.6
17,7,2008,23.3,11.7
18,7,2008,16.3,5.2
19,7,2008,15.3,7.5
20,7,2008,14.4,3.1
21,7,2008,11.5,6.5
22,7,2008,14.2,9
23,7,2008,12.5,1.8
24,7,2008,11.5,6
25,7,2008,14.8,-1.4
26,7,2008,15.4,2.6
27,7,2008,15,8.2
28,7,2008,14.3,6.8
29,7,2008,15.7,9.8
30,7,2008,12.5,9.5
31,7,2008,14.2,5.2
1,8,2008,14.2,5.5
2,8,2008,13,6.8
3,8,2008,11.1,-2.1
4,8,2008,11.8,7.5
5,8,2008,14.9,1.5
6,8,2008,17.8,6.5
7,8,2008,16.5,-0.2
8,8,2008,15.2,-1.2
9,8,2008,18.5,6.2
10,8,2008,23.7,10
11,8,2008,21,10
12,8,2008,13.1,3.2
13,8,2008,17.2,-0.4
14,8,2008,17.9,2.5
15,8,2008,20.3,5.1
16,8,2008,17.6,12
17,8,2008,13.6,4
18,8,2008,14.2,-0.7
19,8,2008,16.8,3
20,8,2008,16,11.9
21,8,2008,14.5,4.5
22,8,2008,18.9,0.5
23,8,2008,19.2,4.1
24,8,2008,18.3,5.5
25,8,2008,17.6,1
26,8,2008,23.5,7.4
27,8,2008,21,9.9
28,8,2008,14.7,7.6
29,8,2008,18.5,2.3
30,8,2008,23.7,4.2
31,8,2008,26,13.2
1,9,2008,25.5,14.8
2,9,2008,23.1,14
3,9,2008,15.1,4
4,9,2008,13.2,3
5,9,2008,11.1,0.9
6,9,2008,7,3
7,9,2008,14.9,7
8,9,2008,17.9,3.2
9,9,2008,19.2,9
10,9,2008,20.2,8.2
11,9,2008,17.9,12.6
12,9,2008,15.9,2.5
13,9,2008,18,1.5
14,9,2008,14.6,2
15,9,2008,14.9,6
16,9,2008,16.6,1.4
17,9,2008,18.9,9.9
18,9,2008,19.6,10.8
19,9,2008,18.8,10.3
20,9,2008,15.7,7.8
21,9,2008,18.5,8.4
22,9,2008,20,9
23,9,2008,22.4,11.2
24,9,2008,21.8,11.4
25,9,2008,22.2,10
26,9,2008,22.1,7.5
27,9,2008,26,15.5
28,9,2008,20.6,15.1
29,9,2008,17.9,13.1
30,9,2008,17.8,10.6
1,10,2008,17.7,11.6
2,10,2008,24.1,10.9
3,10,2008,18.3,6.1
4,10,2008,20,5.8
5,10,2008,21,2.3
6,10,2008,27.3,11
7,10,2008,16.5,7.2
8,10,2008,17.1,3.5
9,10,2008,21.8,11.5
10,10,2008,27,13.2
11,10,2008,29.3,15
12,10,2008,23.2,14.9
13,10,2008,18.5,13.8
14,10,2008,18.4,11.7
15,10,2008,20.5,11.5
16,10,2008,22,6
17,10,2008,21.8,6.1
18,10,2008,23.8,7.2
19,10,2008,25.5,11.1
20,10,2008,27.9,14
21,10,2008,21.7,13.2
22,10,2008,22.2,8.2
23,10,2008,25.3,10.4
24,10,2008,29.3,12.1
25,10,2008,25.5,13
26,10,2008,26.8,16.5
27,10,2008,21.5,8
28,10,2008,24.5,12.2
29,10,2008,24,12.9
30,10,2008,23.3,6.4
31,10,2008,25.2,12.8
1,11,2008,28.4,13
2,11,2008,24.7,11.2
3,11,2008,29,15
4,11,2008,33,19.9
5,11,2008,34,23
6,11,2008,30.1,13.8
7,11,2008,30.6,13.3
8,11,2008,30.5,20.8
9,11,2008,31.5,16.3
10,11,2008,28,21.3
11,11,2008,29.5,19.2
12,11,2008,31.1,19.6
13,11,2008,30.5,21
14,11,2008,32,19.4
15,11,2008,26.3,11.7
16,11,2008,22.5,5.3
17,11,2008,29,14.1
18,11,2008,26.7,16.5
19,11,2008,26.7,16.2
20,11,2008,27.2,16.4
21,11,2008,27.2,18.4
22,11,2008,30.5,19.5
23,11,2008,32,21
24,11,2008,34.2,19.5
25,11,2008,36.4,20
26,11,2008,33.3,23.6
27,11,2008,35.5,21.8
28,11,2008,29.7,19.5
29,11,2008,29,20
30,11,2008,23.3,17
1,12,2008,17.8,14.3
2,12,2008,22.6,10
3,12,2008,25.1,7
4,12,2008,23.7,10.5
5,12,2008,27.7,14.5
6,12,2008,29.7,14.5
7,12,2008,31.4,20.8
8,12,2008,33.5,21.7
9,12,2008,30.8,19.3
10,12,2008,27,17
11,12,2008,26,17.5
12,12,2008,25.8,17.5
13,12,2008,28,17
14,12,2008,29.6,19
15,12,2008,29.8,16.8
16,12,2008,31.7,21
17,12,2008,32.4,22
18,12,2008,31.6,18
19,12,2008,31,20.5
20,12,2008,35,22.1
21,12,2008,29.1,18
22,12,2008,26.6,12
23,12,2008,29.2,16.3
24,12,2008,32.6,15.5
25,12,2008,31.6,18.5
26,12,2008,28.9,14.4
27,12,2008,35,19.7
28,12,2008,34.6,20
29,12,2008,26.8,11.8
30,12,2008,28.8,17.2
31,12,2008,25.3,16.9
1,1,2009,26.2,13.4
2,1,2009,26.5,11.1
3,1,2009,28.7,10.9
4,1,2009,32.8,13.4
5,1,2009,34.6,19
6,1,2009,35.2,21.2
7,1,2009,31.6,15.3
8,1,2009,33.6,20.3
9,1,2009,35.4,20
10,1,2009,31.5,23
11,1,2009,30,19.5
12,1,2009,30.2,17.6
13,1,2009,29.3,20.9
14,1,2009,32.8,17.2
15,1,2009,33.8,19.5
16,1,2009,36.2,17.6
17,1,2009,36.5,22.6
18,1,2009,25.6,14
19,1,2009,29.4,9.5
20,1,2009,34.1,14.7
21,1,2009,34.8,17.6
22,1,2009,34.8,23.6
23,1,2009,34.5,23.2
24,1,2009,34.9,24.5
25,1,2009,31,21.2
26,1,2009,31,14.3
27,1,2009,31.1,19.4
28,1,2009,29.9,21
29,1,2009,30.9,20.5
30,1,2009,24.4,19.3
31,1,2009,29.9,15.5
1,2,2009,27.8,10.5
2,2,2009,32.5,18.4
3,2,2009,31.5,17.8
4,2,2009,34.8,22.1
5,2,2009,25.4,20
6,2,2009,28.6,15.1
7,2,2009,29.6,14.6
8,2,2009,32,15.5
9,2,2009,34.3,16
10,2,2009,31,20
11,2,2009,28.5,16.9
12,2,2009,29.9,12.3
13,2,2009,32.2,15.7
14,2,2009,34.4,20.1
15,2,2009,30.9,22.5
16,2,2009,30,21.9
17,2,2009,34,16.5
18,2,2009,33.4,21.4
19,2,2009,36.5,22
20,2,2009,29.6,21.6
21,2,2009,25.3,14.7
22,2,2009,21,15.6
23,2,2009,26.8,12.5
24,2,2009,30.2,16.5
25,2,2009,30,18.2
26,2,2009,28.6,17.5
27,2,2009,28.9,15
28,2,2009,29.8,21.5
1,3,2009,31.9,20.1
2,3,2009,30.5,19
3,3,2009,27,20.4
4,3,2009,23.6,19
5,3,2009,26.2,16.5
6,3,2009,29.2,15.7
7,3,2009,28.3,19.6
8,3,2009,26.9,15.8
9,3,2009,27.1,15.6
10,3,2009,26.7,18.8
11,3,2009,23.9,20
12,3,2009,25.5,18.9
13,3,2009,29.9,15.5
14,3,2009,32.1,21.4
15,3,2009,21.7,9.6
16,3,2009,23.7,11.5
17,3,2009,26.5,10.5
18,3,2009,28.2,14.6
19,3,2009,27.5,19.9
20,3,2009,28.5,14.3
21,3,2009,31.9,18.4
22,3,2009,28.2,18.6
23,3,2009,29.5,16.9
24,3,2009,29.2,17.5
25,3,2009,26,18.6
26,3,2009,27.5,16
27,3,2009,28.1,14.6
28,3,2009,32.7,17.6
29,3,2009,33.6,21.4
30,3,2009,26.3,18.2
31,3,2009,23.1,13.3
1,4,2009,21,9.2
2,4,2009,18.9,12.7
3,4,2009,26.9,12.1
4,4,2009,22.7,13.5
5,4,2009,25.3,7
6,4,2009,25.9,15
7,4,2009,28.5,14.6
8,4,2009,21.4,8.5
9,4,2009,22.2,9
10,4,2009,27.4,8.5
11,4,2009,30.6,16.1
12,4,2009,30.5,18.8
13,4,2009,27.9,17.2
14,4,2009,19.9,8.2
15,4,2009,21.1,6.1
16,4,2009,27,16
17,4,2009,28.3,18.6
18,4,2009,23.2,13.8
19,4,2009,18.4,8.6
20,4,2009,18.2,3.7
21,4,2009,21.1,8
22,4,2009,23.6,8
23,4,2009,25.6,12.4
24,4,2009,21.5,5.6
25,4,2009,25,8.2
26,4,2009,22.8,11.1
27,4,2009,29,10.5
28,4,2009,28.9,13.5
29,4,2009,27.5,15.3
30,4,2009,20.8,10.6
1,5,2009,23.4,13.5
2,5,2009,26.1,11.6
3,5,2009,24.4,7.5
4,5,2009,22.9,8
5,5,2009,17.6,8.3
6,5,2009,21.8,4.6
7,5,2009,23.2,6
8,5,2009,24.7,6.7
9,5,2009,24,9.6
10,5,2009,26.7,12.8
11,5,2009,23.3,12.5
12,5,2009,17.9,8.5
13,5,2009,14,9.8
14,5,2009,14.9,6
15,5,2009,15.9,0.1
16,5,2009,17.5,8.2
17,5,2009,19,12
18,5,2009,18.4,9.7
19,5,2009,18.1,1.9
20,5,2009,24,12.8
21,5,2009,27.4,19.4
22,5,2009,29.4,19
23,5,2009,29.1,21
24,5,2009,25.6,15
25,5,2009,21,15
26,5,2009,16.2,7.1
27,5,2009,14.8,1.4
28,5,2009,16,1.6
29,5,2009,16.3,-0.3
30,5,2009,9.3,5.4
31,5,2009,15.5,7
1,6,2009,14.2,5.6
2,6,2009,12.7,3
3,6,2009,14.5,2.4
4,6,2009,19,10
5,6,2009,18.1,6
6,6,2009,13.7,3
7,6,2009,12.4,6.8
8,6,2009,15.5,0.7
9,6,2009,16.5,-0.4
10,6,2009,17.4,5.8
11,6,2009,13.3,0
12,6,2009,15.5,-2.9
13,6,2009,17.5,1.5
14,6,2009,17,9.4
15,6,2009,17.6,4.9
16,6,2009,16.4,1.1
17,6,2009,17.9,1.2
18,6,2009,16.8,10.2
19,6,2009,21,11.6
20,6,2009,21,13
21,6,2009,14.5,7
22,6,2009,14.6,0.9
23,6,2009,13.6,3.2
24,6,2009,11.7,-5
25,6,2009,16.5,1.9
26,6,2009,14.4,-0.4
27,6,2009,15.2,-0.5
28,6,2009,12.8,6.1
29,6,2009,13.5,10.5
30,6,2009,14.5,6.9
1,7,2009,18.5,1.6
2,7,2009,16.8,0.4
3,7,2009,19.7,6.1
4,7,2009,19.2,8
5,7,2009,19.7,13.4
6,7,2009,17,13.7
7,7,2009,19.2,8.6
8,7,2009,11.8,0.1
9,7,2009,13.1,0.5
10,7,2009,12.8,3.5
11,7,2009,12.1,-1.1
12,7,2009,17.5,5.5
13,7,2009,15.9,6.2
14,7,2009,14.1,-1.9
15,7,2009,13.1,4.1
16,7,2009,14.5,6.1
17,7,2009,17.5,2
18,7,2009,16.4,3.2
19,7,2009,16.6,12.4
20,7,2009,16.5,9.2
21,7,2009,14.2,10.9
22,7,2009,11.3,2.4
23,7,2009,8.6,0
24,7,2009,10.6,-1
25,7,2009,13.3,4.2
26,7,2009,12.6,-1.2
27,7,2009,15.8,5.6
28,7,2009,12.3,1
29,7,2009,14,-2.8
30,7,2009,11.4,-2
31,7,2009,11.7,-0.4
1,8,2009,12.6,-0.7
2,8,2009,15.9,5.4
3,8,2009,16.7,2.6
4,8,2009,17.6,9.6
5,8,2009,20.4,10
6,8,2009,14.2,4.6
7,8,2009,10.6,4.5
8,8,2009,16,-0.5
9,8,2009,15.4,1.5
10,8,2009,21,4.5
11,8,2009,19.9,9.7
12,8,2009,22.4,12
13,8,2009,20,11.5
14,8,2009,28.9,7.5
15,8,2009,30.2,17.5
16,8,2009,17.5,7.5
17,8,2009,18.4,0.4
18,8,2009,17.4,2.4
19,8,2009,13.4,7.7
20,8,2009,14,1.4
21,8,2009,15.9,-0.6
22,8,2009,18.1,10.6
23,8,2009,19,3.5
24,8,2009,19.4,6
25,8,2009,26.4,12.5
26,8,2009,28.6,17.6
27,8,2009,29.3,18.2
28,8,2009,29.3,13.6
29,8,2009,34,21
30,8,2009,33.5,19.8
31,8,2009,19.8,10.6
1,9,2009,18.2,9
2,9,2009,15.6,10.2
3,9,2009,16.7,11.5
4,9,2009,13.4,9.4
5,9,2009,19,9.6
6,9,2009,20.7,13
7,9,2009,15.5,11.5
8,9,2009,12.4,6.2
9,9,2009,12.9,0.5
10,9,2009,17.1,3.8
11,9,2009,16.4,3.5
12,9,2009,18.1,5.6
13,9,2009,19.3,7.8
14,9,2009,21.5,10.9
15,9,2009,22.1,12
16,9,2009,19.7,10
17,9,2009,14.2,6.4
18,9,2009,13.2,8.8
19,9,2009,16.6,8.6
20,9,2009,20.9,4
21,9,2009,24.1,12.3
22,9,2009,17.2,8.3
23,9,2009,13.8,1.2
24,9,2009,16.5,2.5
25,9,2009,18.1,5.8
26,9,2009,22.2,8
27,9,2009,15.6,7.2
28,9,2009,13.5,0
29,9,2009,15,0.2
30,9,2009,15.5,2.4
1,10,2009,16.5,9.7
2,10,2009,23.1,2.1
3,10,2009,22.6,12.4
4,10,2009,22.9,14
5,10,2009,25.2,16.6
6,10,2009,19.2,7.3
7,10,2009,17.3,2.1
8,10,2009,19.5,6.2
9,10,2009,20.6,6.6
10,10,2009,23.9,14.1
11,10,2009,19.4,11.6
12,10,2009,20,9.7
13,10,2009,26.1,14.4
14,10,2009,17.4,9.1
15,10,2009,18.7,3
16,10,2009,20,8.4
17,10,2009,21.1,8.8
18,10,2009,22.5,11.6
19,10,2009,22,13.8
20,10,2009,25.3,7.6
21,10,2009,16.8,12.9
22,10,2009,20.9,7.4
23,10,2009,30.1,12.4
24,10,2009,18.3,9
25,10,2009,21.8,7
26,10,2009,18.3,6.6
27,10,2009,22.5,11.1
28,10,2009,27.7,16.2
29,10,2009,34,15
30,10,2009,33.9,19.3
31,10,2009,19.7,14
1,11,2009,23.6,17.5
2,11,2009,24.2,17.6
3,11,2009,21.5,11.4
4,11,2009,22.5,13.1
5,11,2009,25.6,9.7
6,11,2009,23.2,17.3
7,11,2009,19.6,11.4
8,11,2009,24.1,9.6
9,11,2009,21.2,12.7
10,11,2009,22.8,5.7
11,11,2009,27.3,10.9
12,11,2009,30.5,13
13,11,2009,29.9,19.3
14,11,2009,25.4,14.6
15,11,2009,26.3,14
16,11,2009,28.6,12
17,11,2009,26.9,21
18,11,2009,24.4,16.6
19,11,2009,25.3,15.4
20,11,2009,27.3,11.8
21,11,2009,23.4,16.5
22,11,2009,24.2,18
23,11,2009,27.7,18.4
24,11,2009,27.2,17.5
25,11,2009,28.1,21
26,11,2009,27,15
27,11,2009,22.1,15.4
28,11,2009,25.3,14.7
29,11,2009,22.7,15.7
30,11,2009,25.3,11.4
1,12,2009,27.3,13.5
2,12,2009,27.7,18.5
3,12,2009,21.6,10.6
4,12,2009,23.5,7.4
5,12,2009,19.5,13.5
6,12,2009,22.1,10
7,12,2009,22.1,8.2
8,12,2009,25.6,11.1
9,12,2009,28,17.3
10,12,2009,31.3,16.5
11,12,2009,25.1,17.9
12,12,2009,24,13.4
13,12,2009,25.4,11.4
14,12,2009,28.8,17.9
15,12,2009,27.4,13.3
16,12,2009,24.4,15.9
17,12,2009,28.3,17.6
18,12,2009,30.5,20.5
19,12,2009,29.2,20.7
20,12,2009,27,20
21,12,2009,28.3,15.4
22,12,2009,30.5,18
23,12,2009,28.4,22.8
24,12,2009,27.7,20.5
25,12,2009,27.9,15.4
26,12,2009,28.2,21
27,12,2009,29.9,19.1
28,12,2009,24.9,21.7
29,12,2009,28.8,19
30,12,2009,26.8,13.4
31,12,2009,27.3,14.4
1,1,2010,25.5,20
2,1,2010,32,16.4
3,1,2010,31.9,21
4,1,2010,29.7,18
5,1,2010,32.2,18.6
6,1,2010,26.8,17.8
7,1,2010,26.5,16.4
8,1,2010,29.7,18
9,1,2010,33,17.5
10,1,2010,31.4,20.5
11,1,2010,32.1,17
12,1,2010,29.5,17
13,1,2010,28,12.3
14,1,2010,31,14.8
15,1,2010,31.9,19.5
16,1,2010,27.4,22.1
17,1,2010,33.5,20.6
18,1,2010,29.5,21.8
19,1,2010,24.7,19.3
20,1,2010,29.7,13.9
21,1,2010,33.9,22.3
22,1,2010,32.8,17.4
23,1,2010,32,19
24,1,2010,33.3,18.5
25,1,2010,33.6,20
26,1,2010,32.6,23.4
27,1,2010,33.3,22.1
28,1,2010,33.7,24.8
29,1,2010,34.7,23.5
30,1,2010,29.9,20.1
31,1,2010,26.8,20.8
1,2,2010,34.2,20
2,2,2010,30.4,25.8
3,2,2010,27.6,20.3
4,2,2010,27.8,20
5,2,2010,26.7,19.8
6,2,2010,27.9,21.7
7,2,2010,27.2,20.9
8,2,2010,28,19
9,2,2010,32.4,17.6
10,2,2010,30,21.5
11,2,2010,34,20.1
12,2,2010,32.6,21
13,2,2010,31.8,22.4
14,2,2010,27.4,15
15,2,2010,27.5,16.6
16,2,2010,22.3,16.9
17,2,2010,27.1,14.1
18,2,2010,29.5,21.3
19,2,2010,31.5,22.6
20,2,2010,26.8,22
21,2,2010,23.9,20.4
22,2,2010,24.1,21.5
23,2,2010,24.4,18
24,2,2010,22.7,12.4
25,2,2010,22.7,9.1
26,2,2010,24.8,11
27,2,2010,26.8,15
28,2,2010,26.4,14.4
1,3,2010,28.4,15.9
2,3,2010,31,19.5
3,3,2010,27,20
4,3,2010,29.6,20.1
5,3,2010,27.4,17.1
6,3,2010,27.5,16.1
7,3,2010,29,15.6
8,3,2010,28.1,18.4
9,3,2010,29,21.7
10,3,2010,27.3,20.1
11,3,2010,25.2,15.8
12,3,2010,24.2,10
13,3,2010,28.2,15
14,3,2010,24.1,15
15,3,2010,23.7,5.1
16,3,2010,23.4,9.2
17,3,2010,28.1,16
18,3,2010,27.6,17.8
19,3,2010,27.9,20.1
20,3,2010,25.5,18.2
21,3,2010,21.9,16.5
22,3,2010,25.6,14
23,3,2010,28.1,11.8
24,3,2010,25.6,11.5
25,3,2010,25,13
26,3,2010,26,13.2
27,3,2010,27.5,15.4
28,3,2010,28.9,18.6
29,3,2010,27.7,15.5
30,3,2010,26.6,18
31,3,2010,31.5,20.9
1,4,2010,26.5,17.8
2,4,2010,20.6,12.5
3,4,2010,22.9,11.8
4,4,2010,18.8,6
5,4,2010,20.5,5.9
6,4,2010,21.4,8
7,4,2010,23.7,11.4
8,4,2010,22.9,10.5
9,4,2010,24.8,15.6
10,4,2010,25.7,13.7
11,4,2010,27.4,15
12,4,2010,28.6,15.5
13,4,2010,22.2,15.2
14,4,2010,16.1,12
15,4,2010,18.1,11.8
16,4,2010,22.7,6.5
17,4,2010,22,11.9
18,4,2010,27.9,15
19,4,2010,24.6,15
20,4,2010,23.4,9.3
21,4,2010,22,10
22,4,2010,19.2,7
23,4,2010,16.1,2.6
24,4,2010,16,7.5
25,4,2010,18.7,9.2
26,4,2010,19.7,6.8
27,4,2010,22.2,6.5
28,4,2010,23,10.1
29,4,2010,22.5,6.5
30,4,2010,25.6,8.9
1,5,2010,28.1,13.7
2,5,2010,27,15.3
3,5,2010,21,13.5
4,5,2010,16.8,10.4
5,5,2010,20.8,4.9
6,5,2010,19.1,8.5
7,5,2010,16.3,2.3
8,5,2010,18.9,0.9
9,5,2010,20,1.4
10,5,2010,17,3
11,5,2010,19,3.6
12,5,2010,20.4,7.5
13,5,2010,21.2,8
14,5,2010,22.6,15
15,5,2010,16.5,9.7
16,5,2010,13.2,3.2
17,5,2010,15,3
18,5,2010,20.7,4.7
19,5,2010,21.6,8.4
20,5,2010,18.3,11
21,5,2010,20.8,15.9
22,5,2010,21,18
23,5,2010,20.5,17
24,5,2010,19.5,16
25,5,2010,19.7,9.7
26,5,2010,19.6,8
27,5,2010,17.3,11
28,5,2010,19,15.2
29,5,2010,18.6,14.8
30,5,2010,15,9.8
31,5,2010,13.1,2.3
1,6,2010,14.6,2
2,6,2010,16.9,5.8
3,6,2010,19.5,5.6
4,6,2010,14.4,9.9
5,6,2010,20.6,5.9
6,6,2010,21,10.5
7,6,2010,16.9,6.5
8,6,2010,12.8,4
9,6,2010,12.6,2.5
10,6,2010,15.4,1.5
11,6,2010,18,7.5
12,6,2010,16.5,12.5
13,6,2010,16.3,12
14,6,2010,16.6,15
15,6,2010,16.6,4.8
16,6,2010,16.3,5.8
17,6,2010,15.6,4.5
18,6,2010,12.8,7.8
19,6,2010,12.2,8
20,6,2010,15.6,5
21,6,2010,10.1,0.6
22,6,2010,17.7,5.9
23,6,2010,21.3,11.2
24,6,2010,18.3,8.4
25,6,2010,17.7,0.6
26,6,2010,14.7,6.6
27,6,2010,12.7,8.5
28,6,2010,16.3,2.3
29,6,2010,16.6,6
30,6,2010,18.9,6
1,7,2010,17.1,11.6
2,7,2010,19.1,10.7
3,7,2010,24,11.6
4,7,2010,25.6,18.8
5,7,2010,24,14
6,7,2010,15,10
7,7,2010,12.1,7.6
8,7,2010,18.6,2.6
9,7,2010,13.9,4.3
10,7,2010,17.5,0.4
11,7,2010,14.7,11.3
12,7,2010,11.3,2.6
13,7,2010,8.8,0.3
14,7,2010,8.5,2
15,7,2010,7.7,-1.2
16,7,2010,8.2,-3.4
17,7,2010,9.4,-5
18,7,2010,11.2,4
19,7,2010,12.2,7
20,7,2010,14.2,4.5
21,7,2010,14.4,2
22,7,2010,11.2,0.4
23,7,2010,13.2,1
24,7,2010,12.4,5.1
25,7,2010,10.5,7.8
26,7,2010,16,2.7
27,7,2010,18.6,5.9
28,7,2010,16.4,10.6
29,7,2010,16.5,4
30,7,2010,12.4,10.2
31,7,2010,11.9,4.5
1,8,2010,8.5,0.3
2,8,2010,9.9,-1.1
3,8,2010,9.2,-2.7
4,8,2010,10.5,-1
5,8,2010,12,2.4
6,8,2010,14.6,5.1
7,8,2010,14.6,1.6
8,8,2010,15.6,-0.1
9,8,2010,18.6,3.5
10,8,2010,20,1.3
11,8,2010,15,6.2
12,8,2010,13.6,8.5
13,8,2010,9.7,3.1
14,8,2010,11.3,0.3
15,8,2010,10.8,2.4
16,8,2010,16.3,6.8
17,8,2010,19.4,3.4
18,8,2010,20.8,11.3
19,8,2010,18.9,6.4
20,8,2010,20.4,2.5
21,8,2010,24.6,12
22,8,2010,22.8,11.8
23,8,2010,18.4,11.3
24,8,2010,18.2,4.4
25,8,2010,19.6,2.3
26,8,2010,18,1
27,8,2010,20.1,6.6
28,8,2010,22,8.3
29,8,2010,17,7.8
30,8,2010,15.7,3.3
31,8,2010,15.3,12.8
1,9,2010,13.9,8.2
2,9,2010,11.6,6.8
3,9,2010,15,10.7
4,9,2010,15.8,7.1
5,9,2010,18.2,7.1
6,9,2010,23.9,10.2
7,9,2010,24,9.4
8,9,2010,22.8,10.2
9,9,2010,24.1,12.4
10,9,2010,25,15.1
11,9,2010,17,11
12,9,2010,16.5,5.1
13,9,2010,13.6,10.2
14,9,2010,17.6,8.2
15,9,2010,21.8,7.2
16,9,2010,18.5,9.4
17,9,2010,15,3.9
18,9,2010,18,3.6
19,9,2010,21.8,13.2
20,9,2010,24.9,11.7
21,9,2010,20.4,11.7
22,9,2010,21.7,7.7
23,9,2010,18.6,6.2
24,9,2010,17.8,3.7
25,9,2010,21.4,7.2
26,9,2010,23.5,9.2
27,9,2010,22,12.7
28,9,2010,18.5,14.4
29,9,2010,16.8,13
30,9,2010,16.8,8.2
1,10,2010,14.5,5.4
2,10,2010,19.8,3.4
3,10,2010,22,8.2
4,10,2010,24.4,9.8
5,10,2010,24.8,10
6,10,2010,23.7,11.1
7,10,2010,20.6,13.2
8,10,2010,18.3,6.7
9,10,2010,20.7,7.2
10,10,2010,21.9,7.8
11,10,2010,22.3,11.7
12,10,2010,23.8,13.6
13,10,2010,23.1,13.6
14,10,2010,18.6,13.1
15,10,2010,15.6,10.3
16,10,2010,18.4,7.4
17,10,2010,17.2,7.7
18,10,2010,22.6,4.4
19,10,2010,27,8.7
20,10,2010,27.8,15.1
21,10,2010,27.3,13.5
22,10,2010,20.6,11.5
23,10,2010,20.4,3.6
24,10,2010,21.3,5.7
25,10,2010,22.2,8.8
26,10,2010,24.1,7.6
27,10,2010,21.6,11.4
28,10,2010,24.2,14.1
29,10,2010,19,14.5
